ID,SKU,UPC,MPN,VPN,Category,Description,Brand,Color,Size,CategoryValid,CorrectedCategory
{2D53DFE1-0666-4495-BBEA-CE7A174FDC96},553993,601479741236,553993,553993,Bike - Parts - Tires,Bontrager - Bontrager Se2 Team Issue 29x2.6 - Tlr - Black,Bontrager,,,TRUE,Bike - Parts - Tires
{90909A02-FD62-4605-8F43-CEA30FDC0D4C},W514417,601479272150,W514417,W514417,Bike - Parts - Rims,Bontrager - Tape Bontrager Rimstrip Aeolus Tlr 700c - X - 19.5mm,Bontrager,,,TRUE,Bike - Parts - Rims
{CDEEB31E-E896-4CBB-892D-CEAA9D4A0246},5284665,710845862342,00.5018.176.002,,Bike - Parts - Brakes - Disc,Sram - Sram Hs2 1-piece 6-bolt Rounded Rotor - 200mm - Silver,Sram,,,TRUE,Bike - Parts - Brakes - Disc
{6CA19292-4193-4C86-9268-CEBEB6C31553},404602,710845504761,68.2793.114.205,,Bike - Parts - Chains,"Sram - Pc 1 Nickel Chain - Single Speed, 114 Links",Sram,,SINGLE SPEED,TRUE,Bike - Parts - Chains
{AA505D4E-59EE-4E36-BD67-CEE3C438EE91},FTL22132821K,714636315987,,J080090375,Bike - Parts - Cables & Housing,Full Tilt - Tilt - Lower Cable - 375mm - Black,full tilt,Black,375,TRUE,Bike - Parts - Cables & Housing
{CFBCC698-89CD-41A9-8AB7-CF460B996E7A},JB2291095097,004905,26365'14,2636514-#77,Bike - Parts - Derailleurs,J&b - 26365 '14 #77 Derailleur - Hanger - #77,j&b,,#77,TRUE,Bike - Parts - Derailleurs
{41DDEDF7-F309-4E07-B10B-CF66B9B63A15},RIN22768779M,7630024378361,HCDXXX00N6137S,,Bike - Parts - Hubs & Skewers,Dt Swiss - Swiss - Nut 3-pawl - Hub - M34x1mm,dt swiss,,,TRUE,Bike - Parts - Hubs & Skewers
{B3681FA7-DE33-4B29-98BB-CF8141983889},598646,821973353562,PD20CHEBLU,,Bike - Parts - Pedals,Raceface - Composite - Pedals - Blue,Raceface,,,TRUE,Bike - Parts - Pedals
{460DD2F6-4F61-4199-8DE7-D0943F4BB045},552411,601479696932,552411,552411,Bike - Parts - Hubs & Skewers,Bontrager - Part Bontrager 108 Sram - Xd - Freehub,Bontrager,,,TRUE,Bike - Parts - Hubs & Skewers
{B6DC3020-D942-4C90-BDBC-D0DFAA7D73E3},CLN39119395N,544989774182,RD-008,,Bike - Parts - Tires,Rhinodillos - Tire Liner - 26 - X - 2.0-2.125,rhinodillos,Brown,26 X 2.0-2.125,TRUE,Bike - Parts - Tires
{0120CCF5-6029-432E-83E6-D0E568D4E3FA},STU43775996M,4710944223682,HSJ102.0001.HP,CA3215,Bike - Parts - Cables & Housing,Sturmey-archer - Archer Classic Trigger Shift - Cable - 1420mm,sturmey-archer,,,TRUE,Bike - Parts - Cables & Housing
{CB99490A-DA1A-410F-9761-D117B3238C28},SHI32438533T,192790598345,ESMRT66L,,Bike - Parts - Brakes - Disc,Shimano - For Disc Brake Sm-rt66 L 203mm - 6-bolt - Type,Shimano,,,TRUE,Bike - Parts - Brakes - Disc
{8CBC8AF0-833F-4784-9EBA-D16F4A350CF8},CHA44472277R,710845892448,00.2518.054.010,,Bike - Parts - Chains,Sram - Gx Eagle T-type Flattop Chain - 12-speed 126 Links Hollow Pin Includes Powerlock - Connector - Silver,Sram,,,TRUE,Bike - Parts - Chains
{F6A6722D-D33F-40E3-97D4-D188400F8749},SEA51444103T,601842767887,5265370,5265370,Bike - Parts - Seatposts,Bontrager - Part Bontrager Line Elite 34.9mm Dropper - Keyway - Kit,Bontrager,,,TRUE,Bike - Parts - Seatposts
{35FC34FE-63A6-422E-B163-D1D8FEA24336},MIS374521863,009099,#93,#93-#93,Bike - Parts - Derailleurs,Misc Hanger#93 Derailleur Hanger #93 Black #93,,BLACK,#93,TRUE,Bike - Parts - Derailleurs
{94AB3CCB-E05E-493D-A192-D1DF134196A0},552415,601479696963,552415,552415,Bike - Parts - Hubs & Skewers,Bontrager - Part Bontrager 108 Pawl Spring - 3 - Pack,Bontrager,,,TRUE,Bike - Parts - Hubs & Skewers
{BBC4B819-37F1-4139-9F9E-D2062EC76137},5287806,710845872419,00.6718.002.000,,Bike - Parts - Pedals,Time Sports - Time Atac Mx 2 - Enduro - Grey,Time Sports,,,TRUE,Bike - Parts - Pedals
{0C92ACC3-D869-4A94-A1BF-D288DF4AFA49},FTT26393455K,886745422594,,J120202301265,Bike - Parts - Cables & Housing,Full Tilt - Tilt - Topmiddle Cable - 265mm - Black,full tilt,Black,265,TRUE,Bike - Parts - Cables & Housing
{FD3C976E-0776-40B1-A2B3-D2A6558AFD77},529388,689228919952,IBBMT800B,,Bike - Parts - Bottom Brackets,Shimano - Xt Bb-mt800 English Bottom Bracket - Hallowtech Ii,Shimano,Black,,TRUE,Bike - Parts - Bottom Brackets
{408707BF-5FD6-4E8C-8691-D3064D6EA225},DIS31849704C,844171036198,98-26517-K002,,Bike - Parts - Brakes - Pads,Hayes - T106 Semi Metallic Disc Brake Pads W/ - Steel - Back,hayes,,,TRUE,Bike - Parts - Brakes - Pads
{7734EBB4-05DC-46F0-87EE-D38B7E1AF88B},SHI48734133R,710845853548,00.7018.431.000,,Bike - Parts - Shifters,Sram - Gx Eagle Trigger Shifter - Rear 12-speed Discrete - Clamp - Lunar,Sram,,,TRUE,Bike - Parts - Shifters
{64FE5B9D-DA46-4A6E-9D4D-D3F53E731E68},CN727465126S,192790597225,Y08X98026,Y08X98026,Bike - Parts - Chains,Shimano - 10s Chain - Pin - 100pcs,Shimano,,,TRUE,Bike - Parts - Chains
{E11F06EC-0074-4C27-8670-D404F34F6FB0},BTI43578853M,009967,BTIAB9974'08,BTIAB997408-30MM,Bike - Parts - Suspension,Bti Ab9974 '08 Seal Kit Abi Enduro Manit Manitou 30mm,,MANITOU,30MM,TRUE,Bike - Parts - Suspension
{96D6EF12-3429-4352-A071-D42924FBF5F9},FUL404750103,710845734502,11.4118.038.000,,Bike - Parts - Suspension,Rockshox - Servicerebuild Kit 2014 - Monarch - Rrlrtrt3,rockshox,,,TRUE,Bike - Parts - Suspension
{43518BB5-39FD-4CAA-84A3-D4B2C63E24E0},550302,601479692613,550302,550302,Bike - Parts - Grips and Tape,Bontrager - Bontrager Satellite Elite - 13090mm - Black,Bontrager,,,TRUE,Bike - Parts - Grips and Tape
{8EE784E1-4281-4099-BC7E-D4D9D387CF72},69024294050H,7613052113975,HSBXXX00N2336S,,Bike - Parts - Bearings,Dt Swiss - Swiss - Cartridge - Bearing- - Each,dt swiss,,,TRUE,Bike - Parts - Bearings
{BD5CABAD-74E3-45BA-9A9A-D52D8694F494},543906,689228393622,ERDTY300D,,Bike - Parts - Derailleurs,"Shimano - Tourney Long Cage Rear Direct Mount Derailleur - 6,7 Sp, Rd-ty300-sgs",Shimano,Series Color,"6,7 SP, RD-TY300-SGS",TRUE,Bike - Parts - Derailleurs
{E27BEDBF-E19A-4CF9-9E97-D5499B82CE00},571129,601479930869,571129,571129,Bike - Parts - Tires,Bontrager - Bontrager Gr1 Team Issue 700 - X - 40c,Bontrager,,,TRUE,Bike - Parts - Tires
{93FF9828-B209-4091-A1EF-D559BA36B03A},425138,601479125333,425138,425138,Bike - Parts - Tubes,Bontrager - Bontrager Standard 29x2.002.40 Schrader - Valve - 48mm,Bontrager,,,TRUE,Bike - Parts - Tubes
{67C013F7-88AE-4355-9C75-D566419A8D2E},SHI23348411H,5391109106485,00.0000.200.648,53490,Bike - Parts - Shifters,Sram - Mrx Comp Right Shifter - 8sp,sram,,8SP,TRUE,Bike - Parts - Shifters
{83CDFB7D-F364-4E7C-AD61-D6FFDC481C70},W529224,601479541973,W529224,W529224,Bike - Parts - Bearings,Trek - Part Bearing 6801v Max 10x19xsuspension Part Bearing 6801v Max 10 X 19 - X - 88,Trek,,,TRUE,Bike - Parts - Bearings
{243CD0D2-CA60-4E37-957C-D818093CFD29},5251702,689228768567,EBRM6000MPPRXL,,Bike - Parts - Brakes - Disc,Shimano - Deore Br-m6000 Disc Brake Caliper With Resin Pads,Shimano,Black,,TRUE,Bike - Parts - Brakes - Disc
{4C9F5592-0297-44E3-A1D4-D83ADC028BBF},CHA3752426E,710845820823,11.6218.041.001,,Bike - Parts - Forks - Suspension,Sram - Sram 32t Direct 6mm Stl - Bk - Nxeagle,sram,,,TRUE,Bike - Parts - Forks - Suspension
{669D5150-CACA-4DF8-A300-D86010B89039},1042082,689228882287,ISMCN91012A,,Bike - Parts - Chains,Shimano - Chain Quick Link12spd - Sm-cn910-122,Shimano,,,TRUE,Bike - Parts - Chains
{14C38717-98AA-446D-B35B-D87BD2544CB3},FTT2668815R,714636493289,,J095511090,Bike - Parts - Cables & Housing,Full Tilt - Tilt - Topmiddle Cable - 245mm - Clear,full tilt,Clear,24.5,TRUE,Bike - Parts - Cables & Housing
{FA670D96-384C-4319-B741-D8A5FF858C3B},JAG67186859Y,4715910031926,BHL458,CA4107,Bike - Parts - Derailleurs,Jagwire - Derailleur Housing With Slick-lube Liner - 4mm 30m File Box - Ice - Gray,jagwire,,,TRUE,Bike - Parts - Derailleurs
{A9161331-F1C8-48E1-806F-D8F50DBCD24F},ABE329214219,185843000063,6904LLB,,Bike - Parts - Bearings,Enduro - Cartridge Bearing - 6904 - 20x37x9,enduro,,,TRUE,Bike - Parts - Bearings
{BC9DB3D2-1796-434E-9D3F-D914BF7991F0},582847,710845813023,00.5018.037.025,,Bike - Parts - Brakes - Disc,Sram - Centerline Rounded Edge Disc Brake Rotor - Black - 160mm,Sram,Black,160MM,TRUE,Bike - Parts - Brakes - Disc
{0C19B5E1-75E7-4DB1-AE2F-D9560682A395},W586543,601842121573,586542,W586543,Bike - Parts - Bearings,Trek - Trek 6801v Llu Double 12 X 21 - X - 8mm,Trek,,,TRUE,Bike - Parts - Bearings
{07BDF7A5-763A-485C-BAAE-D98317B48C03},432456,601479178698,432456,432456,Bike - Parts - Tubes,Bontrager - Bontrager Standard 700x35-44c 27x1-38-1-34 - Sv - 48mm,Bontrager,,,TRUE,Bike - Parts - Tubes
{82AC6C81-02DF-4C08-9870-D98777AD3A26},428276,689228284890,Y8FL98010,,Bike - Parts - Brakes - BrakeSet,Shimano - Disc Metal Brake Pads - E01s - Br-m575 Spring With Pin,Shimano,,,TRUE,Bike - Parts - Brakes - BrakeSet
{0E408BF2-9972-4003-B3B4-D9A0BA284CB0},582163,710845729539,00.4315.032.380,,Bike - Parts - Suspension,Rockshox - Air Can Service Kit 2014 - Monarch - Shocks,Rockshox,,,TRUE,Bike - Parts - Suspension
{BAC50803-388F-4112-8E69-D9DA47E394D2},ABE338209447,810191014003,MR17286LLUMAX,,Bike - Parts - Bearings,Enduro - Cartridge Bearing - 17287 - 17x28x7,enduro,,,TRUE,Bike - Parts - Bearings
{23D959D5-40CB-419A-B9E3-DA8B6F32AC24},TUB25365205M,072774063772,529006H5,6377,Bike - Parts - Tubes,Sunlite - 22 X 1.75 Tube - 32mm - Schrader - Valve,sunlite,,22 X 1.75,TRUE,Bike - Parts - Tubes
{BB403438-9CAB-4FD3-8553-DAB774717C35},BBP4158588K,710845863059,11.6418.002.002,,Bike - Parts,Sram - Part Sram Axle Spacer Dub 17pc Kit Mtbroad - V3 - Bk,sram,,,TRUE,Bike - Parts
{C9D1D5C7-1DAE-48C3-A4E9-DADE7CDB52E9},MOU48509115G,192790897783,ESMMAF220PPL,ESMMAF220PPL,Bike - Parts - Brakes - Disc,Shimano - Adapter For Disc Brake Caliper - Sm-ma-f220p/pl - Fixing,Shimano,,,TRUE,Bike - Parts - Brakes - Disc
{492D7042-47DF-4518-8BAC-DB4904BFA13A},W557653,601479844289,W557653,W557653,Bike - Parts - Tubeless Accessories,Bontrager - Tape Bontrager Tubeless 80mm - Valve - Black,Bontrager,,,TRUE,Bike - Parts - Tubeless Accessories
{96E38376-5EBD-40C6-AA5E-DBA4131F5DF1},TOO44875698R,763477001641,BBT-79.3,5305317,Bike - Parts - Tools,Park Tool - Park Tool Bbt-79.3 Bottom Bracket - 12-notch - Silver,Park Tool,Silver,,TRUE,Bike - Parts - Tools
{79F8EA65-80C9-49C5-A552-DBACB0E97B0E},5270773,836572000908,9526-AN,,Bike - Parts - Hubs & Skewers,Wheels Manufacturing - Nut Steel - 389.5mmx26tpi - Ea,Wheels Manufacturing,,,TRUE,Bike - Parts - Hubs & Skewers
{B6C76E45-325D-4334-97DA-DBB411C84152},514198,689228673427,Y8H298039,,Bike - Parts - Cables & Housing,Shimano - Insert Fits Sm-bh59 - Brake - Housing,Shimano,,,TRUE,Bike - Parts - Cables & Housing
{B0B1347C-FC47-4D77-AD98-DC42FBB288B4},553705,763477005847,PTD-6,,Bike - Parts - Tools,Park Tool - Torque Driver Ptd-6 14 - 53 - Inlb - 6nm,Park Tool,,,TRUE,Bike - Parts - Tools
{05610DDB-98D8-465C-8916-DC765F4BB8F2},5252362,810006801064,10432-SH12,,Bike - Parts - Cranks & Chainrings,Shimano - Tooth 104 Bcd Chainring - 32t 104 Bcd 4-bolt Requires Shimano 12-speed Hyperglide - Chain - Black,Shimano,,,TRUE,Bike - Parts - Cranks & Chainrings
{DD9573E1-52BA-49A3-8417-DC7FAF9F7C4A},W290375,745889540758,W290375,W290375,Bike - Parts - Suspension,Trek - Part Trek Bolt Main - Pivot - M16x1.5,Trek,,,TRUE,Bike - Parts - Suspension
{216A95A1-93BE-4813-BEDA-DCE5B3035A2A},MAX56733805L,,,TR0533,Bike - Parts - Tires,Maxxis - Minion Dhf Tire - 27.5x2.6 - Black - Exo - Wide ,maxxis,,,TRUE,Bike - Parts - Tires
{31CC6C17-A211-4BE2-89A1-DD332A2DB739},CON104367576T,4019238055580,C1027128,,Bike - Parts - Tires,Continental Tire - Cnt Gp5000str - 700x28 - Bk/br,Continental Tire,,,TRUE,Bike - Parts - Tires
{F782A058-ED1A-41C9-80B3-DD6BF048004B},SUS30514338Z,611056142653,025-03-023,,Bike - Parts - Forks,Fox 5 Weight Damper Fluid 1 Quart,Fox,,,TRUE,Bike - Parts - Forks
{AE05508C-CE7C-45E7-8CDD-DDB30466457D},W5256339,601842824740,5256339,W5256339,Bike - Parts - Bearings,Trek - Trek Suspension 6800 Max - 19x10x8mm - Black,Trek,,,TRUE,Bike - Parts - Bearings
{A056B156-9880-4A37-97D4-DDD0A1154D22},WOL93297217K,810006808247,SDM30-BST-B,CR4827,Bike - Parts - Cranks & Chainrings,Wolf Tooth Direct Mount Chainring - 30t Sram Direct Mount Drop-stop B For Sram 3-bolt Boost Cranks 3mm Offset Black,Wolf Tooth,,,TRUE,Bike - Parts - Cranks & Chainrings
{9527A325-849A-4CF7-944A-DDE8D525B683},TRU44694132,710845414916,11.6915.027.000,CR2516,Bike - Parts - Cranks & Chainrings,Truvativ - Gxp Crank Arm - Self-extracting - Bolts,truvativ,,,TRUE,Bike - Parts - Cranks & Chainrings
{F1A28298-2E2A-4F01-AD5D-DDFBDD113416},AGG26926593T,4717784033228,TB85984000,,Bike - Parts - Tires,Maxxis - Tire 27.5 X - 2.5 - Exotrwt,maxxis,,,TRUE,Bike - Parts - Tires
{BBC76E6D-A42D-4549-B9B5-DE6D5582B59A},CAB29893658K,072774141685,BK955BKZ,14168,Bike - Parts - Cranks & Chainrings,Sunlite - Boot Sunlt V-brake - Rubber - Blk,sunlite,,,TRUE,Bike - Parts - Cranks & Chainrings
{9AECA3F7-629C-4073-A581-DEAB412B2FC6},560043,689228768833,ICSHG8001111134,,Bike - Parts - Cassettes & Freewheels,"Shimano Ultegra Cs-hg800 Cassette - 11 Speed, 11-34t, Silver",Shimano,Champagne,,TRUE,Bike - Parts - Cassettes & Freewheels
{C1AB067A-0987-458E-94BF-DEF19C84B7B5},439622,763477006745,SPK-1,,Bike - Parts - Tools,Park Tool - Steel - Spork - Spk-1,Park Tool,,,TRUE,Bike - Parts - Tools
{173422DD-38A5-49BA-A090-DF4581EDE373},526143,847746009863,AS0088,,Bike - Parts - Tubeless Accessories,Stan's Notubes - Notubes - Presta Valve Stem 35mm Universal - 25box,Stan'S Notubes,,,TRUE,Bike - Parts - Tubeless Accessories
{718EE2E2-D09E-446C-833D-DF6A3716C74A},SKF42820962M,,,FK0201,Bike - Parts - Suspension,Skf - Low-friction Dust Wiper Seal Kit - Rockshox - 36mm,skf,,36 MM,TRUE,Bike - Parts - Suspension
{C2432182-651F-4D7F-A559-DF795ABFFAC9},582352,4019238581430,,,Bike - Parts - Tires,Continental Gatorskin Tire - 700 X 28 Clincher Folding Black Polyx Breaker,,,,TRUE,Bike - Parts - Tires
{FCA00528-0931-4A16-BE22-E01FBBACEABE},5307014,4550170327361,EBPD03SRXA,5307014,Bike - Parts - Brakes - Pads,Shimano D03s Resin Disc Brake Pads,Shimano,,,TRUE,Bike - Parts - Brakes - Pads
{EAA81610-87FA-4C94-ABE8-E0DF8129FB85},TUB42793420E,601479016549,89773,89773,Bike - Parts - Tubes,Bontrager - Bontrager Trike 8x3 90degree - Schrader - Valve,Bontrager,,,TRUE,Bike - Parts - Tubes
{64CD1FEB-A9BA-450D-A1DF-E13C16C76FE1},411835,601479050086,411835,411835,Bike - Parts - Tubes,Bontrager - Bontrager Standard 700x20-25c Presta - Valve - 48mm,Bontrager,,,TRUE,Bike - Parts - Tubes
{F9E59B75-ED82-4FDB-849A-E17B886E257D},W333770,768682926451,W333770,W333770,Bike - Parts - Hubs & Skewers,Bontrager - Trek Abp Boost 148 148x12mm - Old - 198mm,Bontrager,,,TRUE,Bike - Parts - Hubs & Skewers
{952DC4D6-9A62-4330-97BD-E198C14EE500},W290057,768682278291,W290057,W290057,Bike - Parts - Suspension,Trek - Part Trek Topfuel 09 Pivot Spacer - 18x18x2al - Black,Trek,,,TRUE,Bike - Parts - Suspension
{09AC3064-13EF-4541-95B3-E19F812E491B},W282876,768682253502,W282876,W282876,Bike - Parts - Suspension,Trek - Part Trek Bolt M8x1.25x54 - Alloy - Black,Trek,,,TRUE,Bike - Parts - Suspension
{82CDE42D-5EA0-4FBA-8D18-E1F75A1C8CBC},TIR40367151T,4717784039695,TB00308200,,Bike - Parts - Tires,Maxxis - Max Assegai 27.5x2.5 Bk - Fold120 - 3cgexotrwt,maxxis,,,TRUE,Bike - Parts - Tires
{B68513F9-86A5-4E52-BDC2-E2BB2C69CC62},JAG70722515,,DCAB85,BR3213,Bike - Parts - Brakes - Pads,"Shimano - Pro Ebike Disc Brake Pad Fits Shimano Xtr M9000, Xt M8000, Slx M7000, - Deore - M615",shimano,,,TRUE,Bike - Parts - Brakes - Pads
{4FBDD675-BBFB-416D-984B-E2E4E6CD24DD},84189,763477008855,TWS-2,,Bike - Parts - Tools,Park Tool - Torx Wrench Set Tws-2 - Green,Park Tool,,,TRUE,Bike - Parts - Tools
{5BF19A86-69DE-4917-ADE9-E35009978919},QBP27585949G,000125,HU6095,HU6095,Bike - Parts - Bearings,Qbp - Hu6095 '17 - Cartridge - Bearing,QBP,,,TRUE,Bike - Parts - Bearings
{048392A2-0F14-4A9C-8C89-E3E6A5AD6A4A},WIR221708224,4019238024913,C1230100,,Bike - Parts - Tires,Continental - Wire Bead Trail King Tire - 26 - X - 2.4,continental,Black,26X2.4,TRUE,Bike - Parts - Tires
{4FBE194F-E9BA-40D2-BB89-E437AFDD974B},MAX57208227D,4717784040387,TB00394100,TR1870,Bike - Parts - Tires,Maxxis Overdrive Excel Tire - 700 X 35 Clincher Wire Black Silkshield,Maxxis,,,TRUE,Bike - Parts - Tires
{80319737-BBC4-4068-9EA3-E484933DA976},513800,601479238767,513800,513800,Bike - Parts - Tubes,Bontrager - Bontrager Standard 27.5 X 2.2-2.5 - Pv - 48mm,Bontrager,,,TRUE,Bike - Parts - Tubes
{87DA3483-1BAE-4BD7-8014-E4FF30FA3499},5253027,192790636023,ISLM5100RA1P,,Bike - Parts - Shifters,Shimano - Lever Sl-m5100-r Deore Right - 11-speed - Rapidfi,Shimano,,,TRUE,Bike - Parts - Shifters
{630A42F8-0406-459E-9B55-E53D841166AB},HAY47112191M,847863022110,,22121,Bike - Parts,Hayes - Arx Ar Atrs Atr Trs Tr Disc Hub End Cap - Front - 12mm,hayes,,12 MM,TRUE,Bike - Parts
{19CB1CEF-58BC-40EA-AA17-E54AC4F15250},PRO37725212K,400310008428,370-0239,,Bike - Parts - Cranks & Chainrings,"Full Speed Ahead - Speed Ahead - Pro Road Chainring - Black - 39t, - 5 - Bolt",full speed ahead,Black,"39T, 5 BOLT",TRUE,Bike - Parts - Cranks & Chainrings
{F14DA3FC-84D8-4E69-9EB0-E5710DDDC8FA},QTU43243644E,708752053922,50300789,TU5700,Bike - Parts - Tubes,Teravail - 12.5 X 1.75-2.25 Tube - 35mm - Schrader - Valve,teravail,,12.5 X 1.75-2.25,TRUE,Bike - Parts - Tubes
{06DDC7B5-7532-49F7-8E4F-E584B45FB45F},SRA42155174T,,,,Bike - Parts - Suspension,"Sram - Air Can Std, High Volume And Debonair - Parts - Kit",sram,,,TRUE,Bike - Parts - Suspension
{EDD516DA-B66C-467B-8FA8-E5B66DEE832C},DIS383118805,192790447285,EMT501EJLFPMA100,BR0729,Bike - Parts - Brakes - Disc,"Shimano - Deore Bl-mt501/br-mt520 Disc Brake And Lever - Front, Hydraulic, Post - Mount, - Black",shimano,,1000MM,TRUE,Bike - Parts - Brakes - Disc
{7F99855D-BCC6-4B49-9755-E5C1C9B1D3A6},579764,601842095874,579764,579764,Bike - Parts - Tires,Bontrager - Bontrager Xr3 - Comp - 27.5x2.80,Bontrager,,,TRUE,Bike - Parts - Tires
{DC3D33C1-0BEA-466E-9A8C-E5F9D516F4BC},SHI50149032K,192790595702,Y13098582,,Bike - Parts - Cables & Housing,Shimano - Shimano - Hydraulic Disc Brake - Sm-bh90 -ss - (per - Foot),shimano,Black,,TRUE,Bike - Parts - Cables & Housing
{9127A28A-A1EC-4903-9C7E-E64101B14D8C},510170,710845753374,00.2518.006.000,,Bike - Parts - Chains,Sram - Pc1130 114li W Pwr.lck - 11s - 1pcs,Sram,,,TRUE,Bike - Parts - Chains
{866B1E86-EF3B-42C7-B5B3-E6693FC7DC71},TIR35467741C,4717784025117,TB88987000,590314,Bike - Parts - Tires,Maxxis - Mud Wrestler Tubeless Ready Tire - 700 - X - 33,maxxis,,700 X 33,TRUE,Bike - Parts - Tires
{740E6CD1-66F6-4C7F-98BC-E6B2A349DBC7},SHI56487740K,4550170897734,ERDM30208SGSL,RD4111,Bike - Parts - Derailleurs,Shimano Acera Rd-m3020-sgs Rear Derailleur - 7/8 Speed Long Cage Black,Shimano,,,TRUE,Bike - Parts - Derailleurs
{5392CE92-7342-401F-B755-E6DE49776B31},549337,601479687169,549337,549337,Bike - Parts - Saddles,Bontrager - Bontrager Boulevard - 205mm - Black,Bontrager,,,TRUE,Bike - Parts - Saddles
{A43667F8-D3BE-4DAA-9D2F-E6DEE64716AE},SRA36402571M,710845882203,00.5318.039.000,00.5318.039.000,Bike - Parts - Brakes - BrakeSet,"Sram - Disc Brake Hose Kit - Black - Banjo, - 2000mm",sram,BLK,2000,TRUE,Bike - Parts - Brakes - BrakeSet
{389A011A-59E3-46CF-BAA7-E73916D588BA},CRA38586367K,689228161993,,5251171,Bike - Parts - Cranks & Chainrings,Shimano - Part Shimano Fc-5600 Safety - Plate - Black,Shimano,Black,,TRUE,Bike - Parts - Cranks & Chainrings
{7B264B1A-2015-4DD6-8B61-E757FB4941A2},SEA24298794M,8050040144082,MTB34OX,,Bike - Parts - Suspension,Skf - Low-friction Dust Wiper Seal Kit - Ohlin Sx-fusion - 34 ,skf,,34 MM,TRUE,Bike - Parts - Suspension
{CF801366-591D-43A4-A1E1-E75935F073EF},CHA27782488L,5021646044994,C-C8AR,16738,Bike - Parts - Chains,Clarks - Aniti-rust Bicycle Chain - 8sp,clarks,,8SP,TRUE,Bike - Parts - Chains
{3A797821-9157-4E5E-8EDD-E75C047408D5},87843,710845002908,00.0000.200.290,,Bike - Parts - Cassettes & Freewheels,Sram - Cs Pg-950 11-34 - 9 - Speed,Sram,,,TRUE,Bike - Parts - Cassettes & Freewheels
{9AA30D9D-6BEE-4F76-B113-E78C04293634},563603,710845809347,00.5018.115.001,,Bike - Parts,Sram - Db S900 Aero Hrd Rear - F20 - 2000,Sram,,,TRUE,Bike - Parts
{3E62B66B-2C0D-419B-89C7-E7B7BF74D3B5},JAG66711518M,4715910024072,96SS3500,CA4434,Bike - Parts - Cables & Housing,Jagwire - Road Slick Stainless Sport Brake Cable - 3500mm,jagwire,,3500MM,TRUE,Bike - Parts - Cables & Housing
{66496F6F-95B4-457D-9E43-E7C61E999350},MUC43351993K,5037835300000,300,,Bike - Parts - Tools,Muc-off - Expanding Microcell Sponge - Pink,muc-off,Pink,,TRUE,Bike - Parts - Tools
{125DF5DB-E9FA-4369-A885-E7E0B993D84D},BRE35510923O,5055308116866,DMR-G-BREN2-THICK-C,DM2910,Bike - Parts - Grips and Tape - Grips,Brendog Flangeless Deathgrip Thick - Camo,,,,TRUE,Bike - Parts - Grips and Tape - Grips
{1CDF3EA9-295E-411D-B622-E8216EB7B913},87837,710845006487,00.0000.200.647,,Bike - Parts - Shifters,Shimano - Mrx Comp 8sp Rear Shifter - Shimano - Compatible,Shimano,,,TRUE,Bike - Parts - Shifters
{F734BAFE-54AF-47F5-B53F-E850F59FDBF0},DER254307229,836572006207,DROPOUT-99,,Bike - Parts - Derailleurs,Wheels Manufacturing - Manufacturing - Hanger - Dropout - 99,wheels manufacturing,,,TRUE,Bike - Parts - Derailleurs
{6957BB32-E15D-4DF4-A463-E885B573D1E6},REY545444567,847863022059,,22128,Bike - Parts,Hayes - Arx Ar Atrs Atr Trs Tr Disc Hub End Cap - Rear - 12x142/148/157,hayes,,12X142/148/157,TRUE,Bike - Parts
{D029460B-678D-4092-A9DF-E885C7910C98},SRA46444267M,710845744921,11.2418.002.000,FW6225,Bike - Parts - Cassettes & Freewheels,Sram - Cassette Lockring For 11 Tooth First - Cog - Aluminum,SRAM,,,TRUE,Bike - Parts - Cassettes & Freewheels
{01E9C8D2-8273-41B7-AED8-E8AC45684C56},517616,710845760051,00.5318.003.004,,Bike - Parts - Brakes - Pads,"Avid - Organic Compound Steel Disc Brake Pads - Trail, - Guide, - G2",Avid,,,TRUE,Bike - Parts - Brakes - Pads
{1432E21C-B12B-4F7B-AEBF-E8CC2956050D},559739,710845798252,00.5018.110.001,,Bike - Parts - Brakes - Levers,Sram - Code A1 R Disc Brake And Lever - Front Or Rear Hydraulic Post Mount - 1800mm,Sram,,1800MM,TRUE,Bike - Parts - Brakes - Levers
{A7D2E2AC-0FD8-48B3-B762-E8D025FC4771},533381,601479488216,533381,533381,Bike - Parts - Tires,Bontrager - Bontrager Connection Trail 24 X - 2.0 - Black,Bontrager,,,TRUE,Bike - Parts - Tires
{D94E8277-B733-40CC-891A-E908FD2FDAFE},ZOO43458359R,ST2916,AT-101+SQR-115 28.6MM,ST2916,Bike - Parts - Seatposts,Zoom - Alloy Quick Release Seat Clamp - 28.6mm,zoom,,,TRUE,Bike - Parts - Seatposts
{B6D24C05-FC03-4225-888D-E94E7452F8A7},WHE34851095K,,250551,250551,Bike - Parts - Electric,Whee;s - Derailleur Hanger - Universal - Blk,Whee;s,Black,Universal,TRUE,Bike - Parts - Electric
{59D07640-F712-41B9-BE8F-E96AECF3592A},411832,601479050024,411832,411832,Bike - Parts - Tubes,Bontrager - Bontrager Standard 26x1.75-2.125 Presta - Valve - 48mm,Bontrager,,,TRUE,Bike - Parts - Tubes
