ID,SKU,UPC,MPN,VPN,Category,Description,Brand,Color,Size
{9775FA08-F41C-4142-8328-896FF4F04AD8},W285875,768682278178,W285875,W285875,Bike - Parts - Suspension,Suspension Part trek bolt m10x1x19 alloy,Trek,,
{7349F9EA-F29E-43B6-AB58-89E55C36B09A},W333725,768682832486,W333725,W333725,Bike - Parts - Brakes,Housing Part trek brake housing c-clip black,Trek,,
{1EAC684A-6966-4B64-A261-8A412D4FCA89},XDC39224616S,796941550895,RC5097,RC5097,Bike - Parts - Hubs & Skewers,XD Conversion Kit WCS Road/CX for 17mm Axle Hubs,BTI,,17MM
{69CB4613-E95C-4EA0-A411-8BAC1D5A5619},W584134,601842307038,W584134,W584134,Bike - Parts - Frame parts,Trek 2020 fuel ex main pivot d-nut,Trek,,
{0C0E04E6-5191-4F67-BC02-8BC87AB171AA},JAG959090747,4715910038734,DCA785,BR0436,Bike - Parts - Brakes,Jagwire Sport organic disc brake pads - for shimano s700 m615 m6000 m785 m8000 m666 m675 m7000 m9000 m9020 m985 m987,shimano,,
{9CC5AA57-90C1-4BE6-A733-8BC880CB499E},87842,710845002892,00.0000.200.289,,Bike - Parts - Chains,07a Cs pg-950 11-32 9 speed,Sram,,
{2BCDB2C5-60A7-42C8-8CAF-8BF1262B591B},597115,192790447513,ESLM20109RA,,Bike - Parts - Shifters,Shim Shifteraltus9spdpod sl-m20109rwogdblack black,Shimano,Black,
{BD639577-5312-4FCD-BEE5-8BFBDC84C082},542900,710845782275,00.5318.010.004,,Bike - Parts - Brakes - Pads,"Sram - sintered compound steel backed monoblock disc brake pads - hrd, level ult, level tlm",Sram,,
{DD32BE71-3138-4C46-93C5-8D3FC28F4A58},5252390,812719022491,FATPAWGRIP-BLK,,Bike - Parts - Grips and Tape - Grips,Fatpaw 9.5mm thick36mm dia grip set blk,Wolf Tooth Components,,
{07F91813-E718-44F9-A1D8-8D88E7023C4D},579266,601842029473,579266,579266,Bike - Parts - Tires,Tire Bontrager xr2 comp 29x2.20,Bontrager,,
{C1826A06-E821-4A29-A369-8E3B7F0EA151},598643,821973353616,PD20CHERED,,Bike - Parts - Pedals,RACEFACE CHESTER PEDALS - PLATFORM COMPOSITE 916 RED,Raceface,,
{20E89DA3-0532-46FB-AE4F-8E7A8FBCAB43},BAC26966321R,,,,Bike - Parts - Headsets,Backshop Parts - headset spacer,,,
{A2B67893-F162-4D19-8827-8E8DA394ACD7},SHI29427753S,192790639505, IBPG04SMXA,,Bike - Parts - Brakes - Pads,Shimano - Metal Disc Brake Pads - G04S,Shimano,,
{89FD9807-3547-42C9-A031-8EC14B7D5BDE},580649,601842091197,580649,580649,Bike - Parts - Rims,Rim Tape bontrager rubber rimstrip 27in700c 12mm 50 pack,Bontrager,,
{3FD27E9E-8D6A-4807-90BF-8ED27AAF8E0D},DIS30523072R,844171035337,98-28142,,Bike - Parts - Brakes - Pads,Hayes - mechanical disc brake pads - cx-5,hayes,,CX-5
{138F0AA2-C1F6-4CFE-8433-8F1A1B95FC72},562292,689228415058,ISMCN90011A,,Bike - Parts - Chains,Shim Chain quick link11spd sm-cn900-112 pair,Shimano,,
{6D468738-ABCF-46F3-B5BA-8F289A9EA7BB},BRE34853711O,5055308116934,DMR-G-BREN2-THIN-C,DM2909,Bike - Parts - Grips and Tape - Grips,Brendog Flangeless DeathGrip  Thin - Camo,,,
{3D3A9DA0-E99E-4CD8-9F4E-8F9C727954B9},FTT26148992R,714636494552,,J095511100,Bike - Parts - Cables & Housing,Ft Topmiddle cable 255mm clear,full tilt,Clear,255
{CA11CD25-C622-4F49-88A0-8FD1C809569E},433498,710845716683,00.2518.003.000,,Bike - Parts - Chains,Sram - chain powerlock silver 11s quicklink,Sram,,
{1D245B88-A3C9-446E-8FA7-8FDC422F6432},FIT31699119E,5055168026602,HBSPC33,,Bike - Parts - Brakes,Fitting Kit hope 5mm tubing - 0d in-line,hope,,
{04E28A44-BA7D-4158-93EA-90883AD7F0E9},WMF18931131G,836572000274,1411-AN,,Bike - Parts - Hubs & Skewers,Wmfg Axle nut14mm2bg,wheels manufacturing,,
{79D6A0D8-6544-43BB-B520-90FCF194BA36},CHA335517544,710845807909,00.2518.027.007,16559,Bike - Parts - Chains,Chain Con link sram 12sp eagle sil cdof4,sram,,
{00FE7779-713E-48EC-A950-918D6275DA98},5268602,710845862946,00.2518.044.011,,Bike - Parts - Chains,SRAM Rival AXS Chain - 12-Speed 120 Links Flattop Silver D1,Sram,,
{99DBE938-0438-4DFC-BEAE-91AA7F5E0A7F},VAL31365011K,601479861965,530750,W530750,Bike - Parts - Tubeless Accessories,Valve Bontrager Tubeless 40mm Black,Bontrager,,
{2510A667-1900-40E6-B2EC-91D6D6682A60},5307941,811079027245,DROPOUT-404-02,,Bike - Parts - Derailleurs,Wheels Manufacturing Derailleur Hanger UDH 404-02,Wheels Manufacturing,,
{B59E8FD8-1B98-47EE-8E65-91E84F3DE511},WHE384718971,811079023964,DROPOUT-301,FS2519,Bike - Parts - Derailleurs,Wheels Manufacturing Derailleur Hanger - 301,Wheels Manufacturing,,
{CA67DD38-8E0D-432C-89CE-921F0705BC57},567356,601479897964,567356,567356,Bike - Parts - Saddles,Saddle Bontrager commuter fluid 165mm black,Bontrager,,
{2C24619E-3E9F-4299-BB4F-924B36652182},SEA31916297C,072774517206,SP688BKB,51720,Bike - Parts - Seatposts,Sunlite - alloy seatpost clamp - 31.8mm,sunlite,,31.8MM
{3270FC0D-279F-4B68-B62F-92524F4A9A89},SRA89715933K,710845886171,,,Bike - Parts - Chains,Chain Part SRAM Powerlock T-Type 12-Speed 4-Pieces Black,Sram,Black,
{751E46B3-A535-420D-A281-92F2785E5A7C},ISS41248292T,708752108875,ISSI CLEATS PAIR 98A W,PD2720,Bike - Parts,Issi - spd cleats - 2-bolt 4 degrees float,issi,,
{572F1741-0253-448F-9B0C-92F4D85DB286},599194,601842316856,599194,599194,Bike - Parts - Saddles,Saddle Bontrager verse comp 155mm black,Bontrager,,
{EE8F6657-2BD0-4E59-84E6-930F6B0A993C},579825,710845813085,00.2518.031.011,,Bike - Parts - Chains,"SRAM NX Eagle Chain - 12-Speed, 126 Links, Gray",Sram,,
{D8347FE1-06D0-409B-922A-9316D829E801},559668,710845805516,00.5018.037.013,,Bike - Parts - Brakes,Sram - centerline disc brake rotor - silver - 6-bolt 160mm,Sram,,6 BOLT 160MM
{490D4770-2056-4CEF-8E43-93BCFBBEB901},LOG30558363K,796941331456,33022617001,,Bike - Parts - Headsets,Logic Headset ec3428.6ec3430 black,ritchey,,
{E0903733-FB58-4E0C-B685-93F1840D4B0D},CON62253720R,4019238581447,01006420000,TR8111,Bike - Parts - Tires,Continental Gatorskin Tire - 700 x 32 Clincher Folding Black PolyX Breaker,Continental,,
{61E9BB46-B6E7-4439-935C-943C4DB4345A},587874,766759057305,MISSING LINK,,Bike - Parts - Chains,Missinglink Ii connector cl573r 7.3mm 2card,Kmc,,
{12288C2D-5652-4C3E-B035-95309F42F869},STA30526381K,641300160041,16004,,Bike - Parts - Pedals,"Crank Brothers Stamp 7 Pedals - Platform Aluminum 9/16"" Black Small",Crank Brothers,,
{1102D636-8103-448E-9F4A-9580D5FC9F97},JB4229699074,014996,47941,47941-24,Bike - Parts - Rims,"J&b 47941 '16 519 rim black 24""",j&b,BLACK,"24"""
{835ACD62-4BE4-440B-8BFD-9642FF8CBF28},550956,710845791048,00.2518.027.003,,Bike - Parts - Chains,Sram - powerlock 12sp eagle chain link - rainbow,Sram,Rainbow,12SP
{9314CC42-1120-44E8-A95A-973DB83F126F},QTU41632012M,708752041882,570005X6,TU6796,Bike - Parts - Tubes,Q-tubes 29 x 1.9-2.3 schrader valve tube 700c x 47-52mm,teravail,,
{EF7D35F8-F36E-410D-B126-9775CC9EE192},275858,763477004437,IB-3,,Bike - Parts - Tools,I-beam Mini fold-up w chain tool ib-3,Park Tool,,
{EBF248EA-54AC-4361-90AF-9825CE13682E},589199,836572008768,DROPOUT-167,,"Bike - Parts - Screws, Bolts and Fasteners",Derailleur Hanger dropout 167,Wheels Manufacturing,,
{34EE7102-D970-4BBF-861C-985878DFA085},IRC53424058K,4571244748394,190587,TR0129,Bike - Parts - Tires,Irc Tire - boken double cross tubeless ready folding tire - 700 x 42c,irc tires,,700 X 42C
{AF9617A4-D790-401E-8B06-986B86D63B6B},527519,689228326507,EBBES300C26,,Bike - Parts - Bottom Brackets,Bottom Bracket bb-es300 splinedhollow-type axle bsa,Shimano,,
{3D8E02A7-1F5A-40F0-BB3E-98ABBAF0CC0B},280794,710845503467,85.2737.270.073,,Bike - Parts - Chains,Sram - chain powerlock black 10s quicklink,Sram,,
{07B113EC-D1BE-4F36-A79D-9915FCF3AF3F},567598,601479868001,567598,567598,Bike - Parts - Cables & Housing,Housing Bontrager elite brake 5mm x 50m box black,Bontrager,,
{98D2AE21-6877-4111-AD68-993DA74554DD},TUB49725051M,601479015511,88453,88453,Bike - Parts - Tubes,Tube Bontrager Standard 27X1-38-1-34700X35-44Cpresta33mm,Bontrager,,
{B48E8153-AF69-43F5-85CC-9942252CD8EB},SHI74863233R,192790327389,EBPN03ARFA,,Bike - Parts - Brakes - Pads,RESIN PAD W/ FIN N03A-RF PAD SPRING 1 PAIR IND.PACK,Shimano,,
{77313B82-60F2-40AD-BCDE-995F371819C9},563784,601479845828,563784,563784,Bike - Parts - Grips and Tape - Tape,Bar Tape bontrager gel cork black,Bontrager,,
{5CA3A7AD-A7D2-446A-8FAB-9967F8B4C5D4},5253065,192790617725,EMFTZ5106428CP,,Bike - Parts - Cassettes & Freewheels,"Shimano - multi-speed freewheel sprocket - 14-28t, 6sp, mf-tz510-6-cp",Shimano,,"14-28T, 6SP, MF-TZ510-6-CP"
{60580508-87ED-477A-810C-997499EFC8DD},83747,763477007957,TL-5,,Bike - Parts - Tools,Heavy Duty steel tire levers tl-5 pr,Park Tool,,
{499B7221-41C6-445E-A302-9976EEE2D327},LIZ30318741K,696260758104,PLUDS100,,Bike - Parts - Handlebars,Lizard Skins - handle bar plugs - black,lizard skins,Black,
{982D47EF-9C86-436D-A868-99DF37901F53},W282091,185843000124,6901LLUMAX,,Bike - Parts - Bearings,Max Cartridge bearing 6901 12x24x6,Enduro,,
{306C9AC9-8E50-48FB-A147-9A283F3F0561},PRO39762248L,710845907395,00.5318.045.002,GS41322,Bike - Parts - Tools,Pro DOT V2 Bleed Syringe Hose Kit With DOT5.1 Oil,,,
{458AE14C-D468-445D-B3F9-9AE24A512C1A},STA32196492K,847746064558,ZH2577,FW3305,Bike - Parts - Hubs & Skewers,Stan's No Tubes E-Sync Freehub - XDR Black,Stan's No Tubes,,
{89BC0061-2259-407B-9B57-9B01BB607847},SHI431115790,192790639512,IBPK04TIMXA,,Bike - Parts - Brakes - Pads,Shimano - metallic ti disc brake pads - k04ti,shimano,,
{1045496D-459A-46E4-9696-9B67B9B187B6},556433,4019238371390,01000840000,,Bike - Parts - Tires,Continental Gatorskin Tire - 700 x 25 Clincher Folding Black PolyX Breaker,Continental,,
{A7E84B19-2869-44BD-A194-9BE13BDF3058},JB8343036145,018413,894806,894806-700x25,Bike - Parts - Tires,J&b 894806 '17 padrone tire blk-fold 700x25,j&b,BLK-FOLD,700X25
{A1CE182A-CA21-48C9-B73E-9C2A3F7F2977},W593548,601842294178,W593548,W593548,Bike - Parts - Wheels - Rear,Wheel Rear bontrager connectiondc22 27.5 disc sv 32h black,Bontrager,,
{BC2FADA2-1699-475A-B774-9C6DAF9A8F70},533017,601479458790,533017,533017,Bike - Parts - Saddles,Saddle Bontrager sport women's black,Bontrager,,
{0C31DEE0-CF8F-463C-9232-9CD744278A40},559906,689228392137,EFDM2000DSX6,,Bike - Parts - Derailleurs,Shimano - altus fd-m2000 triple down-swing dual-pull front derailleur - 9 sp,Shimano,Series Color,9 SP
{E879BB82-5A70-44CC-9570-9CF6072B9984},543243,192790639475,IBPL04CMFA,,Bike - Parts - Brakes - BrakeSet,Shimano - metalic disc brake pads w/ fin - l04c,Shimano,,L04C
{C8C825A8-F378-47E9-B077-9D228008C8E6},582160,710845716720,00.4315.032.350,,Bike - Parts - Forks - Suspension,Basic Service kit 14 pike solo air 35mm,Rockshox,,
{EE30FA85-4095-4AD1-998D-9DDC65E514C9},QBP317498828,019719,FS2478,FS2478,Bike - Parts - Derailleurs,QBP Fs2478 '19 derailleur hanger #78 #78,QBP,,#78
{451A9CBE-FEE6-46C8-AF4D-9DF685189018},CNM23562521S,192790597201,Y04598026,Y04598026,Bike - Parts - Chains,CN-M732 7/8S CHAIN PIN 100PCS,Shimano,,
{5CD2CBF9-B455-4C57-A971-9E085D70B226},5277241,192790598338,ESMRT66S,,Bike - Parts - Brakes - Disc,Brake Rotor Disc SM-RT66 S 160MM 6-BOLT TYPE,Shimano,,
{2D6387F4-C6AF-4D6D-985F-9E0F87E98CFA},DIA41612206E,657993062944,GORDO-AD996TW-UNIV-BLA,BR9006,Bike - Parts - Brakes - BrakeSet,Diatech Gordo ad996tw front or rear black u-brake,diatech,,
{CCFA739E-AB5B-4C55-8EAB-9E250544B04D},478334E,846635011291,478334E,478334E,Bike - Parts - Seatposts,Seatpost Part electra clamp wrackmounts 31.8 silver alloy,Electra,,
{BB9216B9-C907-48E9-9ADA-9E4CBA92D268},428154,710845673757,00.7515.081.000,,Bike - Parts - Derailleurs,Sram - x5 rear long cage derailleur - 10sp,Sram,Black,10SP
{6453063D-8C92-4363-88C4-9E82AD52B94B},JB6356878845,016517,6387,6387-16x1.75,Bike - Parts - Rims,J&b 6387 '20 16x1.75 rim strip blk-20mm 16x1.75,j&b,BLK-20MM,16X1.75
{A84CCC0F-0DCA-4F07-9FAC-9FB09AE73E82},5304329,3611720061515,8146,,Bike - Parts,Look - delta 9 degree cleats - red,Look,,
{38718D43-9576-49F1-AC7C-A05CD9EA5F9C},580651,601842091210,580651,580651,Bike - Parts - Rims,Rim Tape bontrager rubber rimstrip 26in 20mm 50 pack,Bontrager,,
{F2F758FE-C7E3-4369-873A-A12CAB0B0E3E},SRA66588218E,710845610035,00.7015.095.010,LD4528,Bike - Parts - Brakes,Sram - rival doubletap right shift/brake lever - carbon fibre - 10sp,sram,,10 SP
{EAF4230C-4F04-424B-8251-A14C900964F3},521414,821973209661,BBXTTM,,Bike - Parts - Bottom Brackets,Team-xc Bb cup set 6873mm,Raceface,,
{FBA01AE0-F2A2-4DDA-9C32-A1C01A1098FF},SRA29297810T,710845729997,11.7518.019.000,DP5958,Bike - Parts - Derailleurs,SRAM X5 Rear Derailleur Pulley Kit,SRAM,,
{FE3EDBBD-B68C-4293-9674-A1C183E7D0AF},MUC18190872T,5037835206005,206,TL0418,Bike - Parts - Tools,Muc-Off Five Brush Set,Muc-Off,,
{9704255B-717C-42CE-B7C0-A1CC3824ECB2},552376,601479686414,552376,552376,"Bike - Parts - Screws, Bolts and Fasteners",Light Part bontrager flare rack quick mount kit,Bontrager,,
{CAD40145-8074-4C98-9D7F-A233750E79E1},WHM19151984P,192790740737,Y3GD10000,Y3GD10000,Bike - Parts - Hubs & Skewers,WH-MT501 OUTER SEAL CAP,Shimano,,
{60B70E32-9A07-4013-A05E-A2441A2833E9},SAG26941196R,016098,GEARCABLE,GEARCABLE-,Bike - Parts - Cables & Housing,Sa Gear cable s.a. gear cable gear,gear for sports,GEAR,
{4B69267C-672B-41D3-AB42-A28D49D1999F},579350,601842029756,579350,579350,Bike - Parts - Tires,Tire Bontrager h5 hard-case lite 26x1.50 reflective,Bontrager,,
{63499436-6EB1-490E-B801-A2A703C0CCC4},66940,745889091281,66940,66940,Bike - Parts - Tubes,Tube Bontrager race x lite 700x18-25c presta 60mm red cap,Bontrager,,
{22480AFD-EB14-4A9A-9F8B-A2E03664A14A},SHI35524983K,710845663017,11.7015.033.070,,Bike - Parts - Shifters,Shifter Sram rep trigger clampbolt kit bk,sram,,
{7F31DB73-0B14-4801-8C5C-A33A9577C7F7},MUC37999418E,5037835205374,20132,,Bike - Parts - Tubes,Muc-off - puncture plugs - 10 refill pack,muc-off,,
{5E91364B-3265-456D-954D-A374D6EF4E28},5286066,701822997577,70027,,Bike - Parts - Tubeless Accessories,Xc Tire insert set with valves 29,Cushcore,,
{89CAEB00-F91D-48D4-931D-A422193D86EB},BLA26133232K,768686587269,7102601,7102601,Bike - Parts,Blackburn Local ride kit - black,blackburn,Black,ONE SIZE
{341A6289-FE68-4A7E-A71B-A42E5058246A},566763,601479861934,566763,566763,Bike - Parts - Tubeless Accessories,Bontrager Rectangular Base TLR Valve Stem 40mm,Bontrager,,
{BAB9C0DA-4019-4AB6-B72F-A4874A8AC3D8},432399,810191012511,432399,,Bike - Parts - Bearings,Abec-3 Cartridge bearing 6903 17x30x7,Bontrager,,
{9CE114E1-4D9B-4F02-970A-A51552122E91},W597345,601842491553,W597345,W597345,Bike - Parts - Tubes,Valve Bontrager tubeless 60mm black,Bontrager,,
{2C721B62-8972-43B1-9093-A51F609F7177},BEA44579392K,601842824719,5256340,W5256340,Bike - Parts - Bearings,Bearing Trek Suspension ABP UDH Max 30x20x7mm Black,Trek,,
{81A01BAF-CFD5-4991-BE67-A54D1B2B24EC},PRO42177863M,708752012851,1P212-7209A0S,ST0237,Bike - Parts - Seatposts,"Problem Solvers - seatpost shim - 3.7mm, 27.2-30.9",problem solvers,,"3.7MM, 27.2-30.9 "
{25944DE1-99D8-4E31-909E-A56EB00138AA},FOX25617763L,821973421032,925-06-005,ST0097,Bike - Parts - Seatposts,Fox Transfer lever - universal,fox,,
{BD66FFF2-B77B-44AA-B723-A5BF2DA27D47},529880,689228869059,ESMBB52B,,Bike - Parts - Bottom Brackets,Shimano - deore bb52b hollowtech bottom bracket - english,Shimano,Silver,
{4E2DE00D-147B-4DBE-940B-A5C56A101C4C},WTB3094312E,714401655898,W065-0589,SA4082,Bike - Parts - Saddles,"WTB Volt Saddle - Chromoly, Black, Wide",WTB,,
{3C8D1831-A895-49E3-84B1-A5D8A7559C11},SAD39118725K,601842638699,5254981,5254981,Bike - Parts - Saddles,Saddle Bontrager Verse Short Comp 145mm Black,Bontrager,,
{F66CEAE8-1E86-4508-82A4-A60C62E57149},FTL22716030K,886745361268,,J1302010022,Bike - Parts - Cables & Housing,Ft Lower cable 350mm black,full tilt,Black,350
{C67C1518-C7B1-4FEC-B08E-A6692D35220E},1051603,763477007872,THH-1,,Bike - Parts - Tools,Sliding T-handle hex wrench set thh-1,Park Tool,,
{94DCF7B4-4A8C-42B3-A2DA-A66B533BD9F2},BEA43945152K,601842824733,5256338,W5256338,Bike - Parts - Bearings,Bearing Trek Suspension 3803 Max 26x17x10mm Black,Trek,,
{C5D714BB-4C9D-4FA4-A7ED-A66E5BA0731B},582231,601842078457,582231,582231,Bike - Parts - Tubeless Accessories,Tire Part bontrager tlr tire sealant 3 oz single,Bontrager,,
{0A47CEE4-2985-48B3-95BA-A6D39A12C0AB},TEK56474386K,4717592037289,ABHD000813,BR8024,Bike - Parts - Brakes,Tektro Hd-t280 disc brake and lever - rear hydraulic post mount black,tektro,,
{9FDC5254-A8B6-4BA5-90BF-A84BBEBDD89C},FTL2286438K,714636023851,,J069506152,Bike - Parts - Cables & Housing,Ft Lower cable 330mm black,full tilt,Black,330
{BB1A818D-DC0C-4C47-A278-A884963DB075},562934,601479830206,562934,562934,Bike - Parts,Fender Trek verve anthracite frontrear set,Trek,,
{F0413C61-3225-460A-B882-A895A1A43872},TEK51601436K,4717592009385,ABBR000188,BR7554,Bike - Parts - Brakes - BrakeSet,Tektro 985 bmx sidepull front freestyle caliper brake black,tektro,,
{E0FA22EE-3400-4EA3-8C8A-A896BB83727E},MIN26961718R,4717784031873,TB96908100,,Bike - Parts - Tires,Minion Dhf tire 27.5 x 2.8 dcexotr,maxxis,,
{49E83EEB-C5A8-4B93-8305-A9198EEE1C8F},429643,689228602557,Y8JA98020,,Bike - Parts - Cables & Housing,Shimolive  insert fits sm-bh90 brake housing,Shimano,,
{2B343094-18EC-4837-80F6-A9BFB5A4BF24},433072,763477004826,PP-1.2,,Bike - Parts - Tools,Hydraulic Brake piston press pp-1.2,Park Tool,,
{5BABA647-DB5A-4B45-B833-AA7208703850},SHI31298791T,689228403093,Y1P417000,,Bike - Parts - Cranks & Chainrings,Fastener Shimano fc-6800 crank arm fixing bolt,Shimano,Black,
{3742064F-667E-448E-A1D0-AA7E3F498019},TUB44490043E,601479046959,403697,403697,Bike - Parts - Tubes,Tube Bontrager standard 14x1.75-2.125 schrader valve,Bontrager,,
{1C625F84-4F37-410E-BCE8-AAA50CB7D274},599450,601842376775,599450,599450,Bike - Parts - Tires,Tire Bontrager h2 comp 700x32c black,Bontrager,,
{43ACD4EF-2AC8-4745-B0F2-ABACD1389BDF},5253026,192790622200,ISLM4100RAP1,,Bike - Parts - Shifters,Shimano - deore shifting lever - sl-m4100-r - 10 sp,Shimano,,"REAR, 10 SP"
{56714B54-490A-41DD-95E6-ABAF31898BEF},RIM22696576L,5037835204766,20077,,Bike - Parts - Grips and Tape - Tape,Rim Tape 28mm - 50 meter roll,muc-off,,
{D9A12491-0B36-467B-8023-ABD75932E524},BRA30402285L,072774127047,BK851SLZ,12704,Bike - Parts - Cables & Housing,Brake Part strdl cbl sunlt 380mm sgl,sunlite,,
{46F4ECA4-5D10-4068-8C8E-ABED7AC950CC},WMD389082123,019646,WMDROPOUT-83,WMDROPOUT-83-#83,Bike - Parts - Derailleurs,Wm Dropout-83 '17 derailleur hanger #83 black #83,,BLACK,#83
{CD19937D-13FE-4AD3-99EE-ABF0A262A194},SRA797091091,710845837562,00.6118.587.001,CK6397,Bike - Parts - Cranks & Chainrings,SRAM SX Eagle Crankset - 170mm 12-Speed 32t Direct Mount Power Spline Spindle Interface Black A1,SRAM,,
{27191135-17B4-494F-9155-AC05DF0614CD},WMF28461848G,836572000724,101-AN,,"Bike - Parts - Screws, Bolts and Fasteners",Wmfg Outer axle nuts10x1 1 per bag,wheels manufacturing,,
{756DCAED-1890-4152-82D5-AC211ABDD656},W273935,745889426311,W273935,W273935,"Bike - Parts - Screws, Bolts and Fasteners","Trek Main pivot axle nut, black m16 x 5mm",Trek,,M16 X 5MM
{E0A89F1B-97BF-4086-890B-AD0A3CA894E9},ROT39967542G,192790442242,IRTMT800LE,IRTMT800LE,Bike - Parts - Brakes - Disc,ROTOR FOR DISC BRAKE RT-MT800 L 203MM W/LOCK RING,Shimano,,
{006B5E0A-A5CE-40D3-B5FE-AD867DCDE762},TUB17291081T,5037835205367,20131,,Bike - Parts - Tubes,Muc-off - puncture plug tubeless repair kit,muc-off,,
{66D00300-F1F2-4BE2-80C9-ADB6E7F0CB64},600718,601842330562,600718,600718,Bike - Parts - Hubs & Skewers,Hub Part bontrager 108 shimano ms freehub nopawlssprings v2,Shimano,,
{59D6B7D6-ADFD-4930-9BD8-AE263B12016C},FTA28853961Z,714636493319,,J095513090,Bike - Parts - Cables & Housing,Ft Alum lower cable anchor kit 1sz,full tilt,,1SZ
{5F54FCED-C2C6-401F-98E2-AE56EAF74D2E},432397,185843000162,6804LLB,,Bike - Parts - Bearings,Abec-3 Cartridge bearing 6804 20x32x7,Enduro,,
{D0303223-A874-445C-9478-AF6164A9A360},HIG45532525D,641300163714,16371,,Bike - Parts - Seatposts,Highline 3 dropper post - 100mm - 31.6 - remote not included,crank brothers,,100MM
{BC606610-4FA8-4F3F-AC24-AF91502306AF},598544,763477001191,BBB-4,,Bike - Parts - Tools,Big Blue book of bike repair 4th edition,Park Tool,,
{10557039-A962-45D1-97E5-AFC8C2159935},430722,183720000267,AS0015,,Bike - Parts - Tools,Stan's Notubes - notubes presta/schrader valve core remover - red,Stan'S Notubes,Red,
{FB6D513B-3F79-4EEE-89A6-B028227621FF},QTU47397172E,708752053991,53401063,TU5732,Bike - Parts - Tubes,Q-tubes 24 x 1.5-1.75 schrader valve tube 150g low lead valve,teravail,,
{137434ED-9AD6-4CDD-B2FD-B04698230ED1},422611,710845644689,93.2712.114.105,,Bike - Parts - Chains,11 Cn pc1051 114li w pwr.lck 10s 1pc,Sram,,
{3FE2B14D-E7CA-4F59-906C-B13E2BDE1B9E},JB6394067635,017657,64012,64012,Bike - Parts - Wheels,J&b 64012 '20 mtb single-wall wheel frnt-36h 26x1.5,j&b,FRNT-36H,26X1.5
{D0B27861-348B-454B-B5AF-B157A9857D06},TUB396047750,888571030851,,63735,Bike - Parts - Tubes,Sunlite - 24 x 1.75-1.95 tube - 32mm schrader valve,sunlite,,24 X 1.75-1.952
{AA8A3154-9EA9-4EF2-B6CE-B15E867519AF},W543605,601479623129,W543605,W543605,Bike - Parts - Cables & Housing,Cable Part trek hydraulic housing entrance guide 2017 black,Trek,,
{00345E5C-06EF-417D-BD31-B1A41AC20FA6},JAG67654398M,4715910023921,73SS3100,CA4412,Bike - Parts - Cables & Housing,Jagwire Sport derailleur cable slick stainless 1.1x3100mm sramshimano tandem,shimano,,
{A6230DEA-777D-4B02-9704-B1A8797BB87D},5285937,659424991588,10008,,Bike - Parts - Tubes,Cushcore - 44mm valve set - black,Cushcore,Black,44MM
{BC6C547F-1009-4CEC-AF8E-B2D21EE2CCD0},CRA28842508K,072775224653,,22465,Bike - Parts - Cranks & Chainrings,"Sunlite - one piece forged steel crank arm - 115mm, 24 tpi",sunlite,,
{64DCD7F6-3490-4E7A-88C4-B2D85E125D18},CRA65992358L,641300167477,16747,PD8147,Bike - Parts - Pedals,"Crank Brothers Stamp 7 Pedals - Platform Aluminum 9/16"" High Polish Silver Small",Crank Brothers,,
{EB6B07D3-EFAE-4637-ADB3-B2D9C64CE512},CHA21848333T,710845750700,00.4318.007.000,,Bike - Parts - Tools,Rock Shox - charger standard damper bleed kit,rockshox,,
{59AC8412-23E4-440A-BDE6-B4214F8DD79A},SHI422804992,017096,Y8J498010,Y8J498010-M6x40.2,Bike - Parts - Brakes,Shimano Y8j498010 '20 br-m8000 caliper bolt m6x40.2,shimano,,M6X40.2
{4647B7B8-989C-46C6-9915-B4855A5B7D66},478332E,846635011277,478332E,478332E,Bike - Parts - Seatposts,Seatpost Part electra clamp wrackmounts 28.6 silver steel,Electra,,
{64D04E3C-3D7D-400E-9814-B4B0A6664A32},TEK38335397R,4717592033205,ABRT000137,BR1627,Bike - Parts - Brakes - Disc,Tektro Tr203-24 disc rotor - 203mm 6-bolt silver,tektro,,
{43757059-95D1-491B-B9C9-B4B4A0EA086B},MUC45861884K,5037835205862,20284,TL0107,Bike - Parts - Tools,Muc-off - rim stix tire levers - black,muc-off,Black,
{17E5251A-8EED-4979-9E1D-B4BE6458C16E},AGG27633505D,4717784033235,TB85984100,,Bike - Parts - Tires,Aggressor Tire 27.5 x 2.5 trdcwtdd,maxxis,,
{B0B3FF8F-EB07-41C2-BC2C-B4C6FD8115BF},W564408,601479891528,W564408,W564408,Bike - Parts - Tubes,Tube Bontrager 20x2.8-3.0 schrader valve,Bontrager,,
{59EF37BA-A08C-4AC4-8159-B517BEA0D9C9},599953,689228749344,ECNHG71T116Q,,Bike - Parts - Chains,Shim Chaincn-hg718 spd 116lalivio-altuswq-link silvergray,Shimano,Silver/Gray,
{4802C660-38F6-4E8F-B823-B53C5F1EC54D},W311727,601479076703,W311727,W311727,Bike - Parts - Cables & Housing,Cable Part trek single stop wbolt bolt-on,Trek,,
{5BD9879F-A926-40A7-9C87-B5CDA312D074},ROT38103613C,192790451978,ESMRT64SEC,,Bike - Parts - Brakes - Disc,Shimano - Grx Sm-Rt64-S Deore Centerlock Disc Brake Rotor With External Lockring - 160Mm,shimano,,160MM
{53651392-F21C-4F6C-A6B3-B5D6D4151FDD},428160,710845638831,00.7915.042.000,,Bike - Parts - Brakes,Shiftbrake Lever hoods red force rival apex,Sram,,
